order_id,order_date,customer_id,country,category,product,quantity,unit_price,discount_pct,shipping_cost,returned
ORD-004785,2024-08-14,CUST-00416,NL,Toys,Puzzle,3,7.99,5.0,11.1,False
ORD-002176,2024-09-04,CUST-00601,NL,Sports,Football,2,46.73,0.0,14.76,False
ORD-004787,2024-02-25,CUST-00593,ES,Sports,Football,3,316.79,0.0,1.31,False
ORD-004788,2025-07-13,CUST-01316,IT,Electronics,USB-C Cable,4,191.85,30.0,13.07,False
ORD-004789,2025-08-16,CUST-00627,ES,Beauty,Perfume,1,150.47,15.0,7.59,False
ORD-004790,2024-10-02,CUST-00880,DE,Toys,Board Game,3,322.45,25.0,4.79,False
ORD-004791,2025-10-10,CUST-00093,ES,Grocery,Olive Oil,3,181.65,0.0,3.05,True
ORD-004792,2024-02-08,CUST-00516,FRANCE,Toys,Lego Set,1,123.98,0.0,13.07,False
ORD-004793,2025-07-07,CUST-00750,IT,Grocery,Olive Oil,4,124.03,15.0,12.34,False
ORD-004794,2025-09-21,CUST-00650,FR,Toys,Board Game,3,132.28,0.0,8.71,False
ORD-004795,2024-12-28,CUST-00799,BE,Beauty,Moisturizer,1,14.68,0.0,8.12,True
ORD-004796,2024-02-28,CUST-00911,BE,Toys,Lego Set,4,362.66,15.0,4.71,False
ORD-004797,2025-05-12,CUST-01069,NL,Electronics,USB-C Cable,3,391.11,5.0,,False
ORD-004798,2024-05-08,CUST-00702,UK,Beauty,Moisturizer,5,254.92,20.0,10.86,False
ORD-004799,2025-11-25,CUST-01003,NL,,Sunscreen,2,354.93,20.0,,False
ORD-004800,2025-10-01,CUST-00600,NL,Grocery,Chocolate,4,224.36,15.0,11.46,False
ORD-004801,2025-08-05,CUST-00172,ES,Fashion,T-Shirt,3,351.21,10.0,6.82,False
ORD-004802,2025-10-21,CUST-00436,DE,Grocery,Coffee Beans,4,190.49,10.0,10.29,False
ORD-004803,2024-08-01,CUST-01216,belgique,Home,Chair,2,355.5,25.0,6.03,False
ORD-004804,2025-02-28,CUST-01317,Belgium,Home,Lamp,3,71.04,15.0,0.69,False
ORD-004805,2025-01-13,,DE,Electronics,Headphones,2,110.22,5.0,8.67,False
ORD-004806,2024-07-16,CUST-00549,UK,Home,Vacuum,2,158.02,5.0,,False
ORD-004807,2025-10-01,CUST-00132,UK,Home,Vacuum,4,397.32,0.0,0.41,False
ORD-004808,2025-12-21,CUST-00122,BE,Grocery,Chocolate,5,26.09,-10,10.14,False
ORD-004809,2024-09-22,CUST-00955,FR,Home,Coffee Maker,2,99.3,30.0,10.24,False
ORD-004810,2025-05-22,CUST-00600,IT,Home,Vacuum,5,217.38,25.0,3.58,True
ORD-004811,2024-05-29,CUST-01215,BE,Toys,Puzzle,1,335.11,5.0,,False
ORD-004812,2024-10-26,CUST-01196,FR,Home,Pillow,3,203.6,0.0,14.93,False
ORD-004813,2025-07-09,CUST-01090,ES,Toys,Action Figure,1,203.66,0.0,10.0,False
ORD-004814,2025-12-24,CUST-00917,ES,Home,Pillow,5,103.46,0.0,8.27,False
ORD-004815,2025-07-26,CUST-01310,FR,Grocery,Tea,3,304.27,25.0,7.05,False
ORD-004816,2024-05-10,CUST-00962,UK,Grocery,Tea,5,116.52,0.0,0.14,False
ORD-004817,2024-07-21,CUST-00660,NL,Toys,Puzzle,1,56.32,0.0,7.32,False
ORD-004818,2025-05-27,CUST-01037,,Electronics,USB-C Cable,4,380.26,15.0,12.77,False
ORD-001116,2025-02-18,CUST-01283,BE,Grocery,Olive Oil,1,324.95,5.0,6.49,True
ORD-004820,2025-10-11,CUST-01138,IT,Grocery,Coffee Beans,4,359.52,15.0,6.06,no
ORD-004821,2025-07-12,CUST-00637,FR,Electronics,Mouse,4,199.02,0.0,5.95,False
ORD-004822,2024-11-17,CUST-01027,FR,Electronics,Monitor,1,0,0.0,14.71,False
ORD-004823,2025-06-17,CUST-01208,ES,Sports,Tennis Racket,2,310.15,15.0,0.59,False
ORD-004824,2025-07-12,CUST-00436,ES,Beauty,Perfume,2,280.94,10.0,4.46,False
ORD-004825,2024-09-07,CUST-01343,BE,Grocery,Tea,4,162.55,15.0,0.18,False
ORD-004826,2024-05-28,CUST-00702,UK,Toys,Board Game,4,236.71,0.0,11.78,False
ORD-004827,2024-08-01,CUST-00066,FR,Fashion,Jacket,3,155.32,0.0,4.59,False
ORD-004828,2025-03-05,,ES,Toys,Board Game,2,329.38,5.0,9.43,False
ORD-004829,2024-05-04,CUST-00465,DE,Electronics,Keyboard,4,222.22,5.0,,False
ORD-004830,2024-07-26,CUST-00939,UK,Sports,Water Bottle,4,388.72,0.0,3.59,False
ORD-004831,2024-06-18,CUST-00104,FR,Beauty,Moisturizer,0,39.92,30.0,4.72,False
ORD-004832,2024-12-11,CUST-01135,Belgium,Sports,Dumbbells,2,67.58,0.0,4.58,False
ORD-004833,2024-11-14,CUST-00032,DE,Electronics,Keyboard,1,296.02,15.0,11.83,False
ORD-004834,2025-08-18,CUST-00804,ES,Beauty,Razor,3,46.06,0.0,2.8,False
ORD-004835,2024-04-12,CUST-00877,ES,Beauty,Moisturizer,5,57.39,25.0,7.8,False
ORD-004836,2024-08-28,CUST-00474,BE,Beauty,Perfume,5,289.69,5.0,6.98,False
ORD-004837,2025-12-31,CUST-00599,FR,Sports,Water Bottle,1,314.9,10.0,10.31,False
ORD-004838,2025-02-23,CUST-00705,IT,Toys,Doll,1,14.02,15.0,3.14,False
ORD-004839,2024-08-20,CUST-01193,IT,Toys,Lego Set,3,96.38,15.0,2.56,False
ORD-004840,2024-02-12,CUST-00844,ES,Toys,Board Game,3,52.11,10.0,14.88,False
ORD-004841,2024-10-15,CUST-00929,NL,Home,Lamp,4,395.26,20.0,12.31,False
ORD-004842,2025-06-30,CUST-00260,BE,Beauty,,1,75.29,0.0,1.23,False
ORD-004843,2024-06-14,CUST-00089,FR,Home,Vacuum,2,355.82,25.0,3.33,False
ORD-004844,2025-02-18,CUST-01092,DE,Fashion,T-Shirt,5,388.25,10.0,6.64,False
ORD-004845,2024-03-23,CUST-00342,FR,Grocery,Olive Oil,1,176.94,20.0,10.58,False
ORD-004846,2025-01-13,CUST-01390,de,,Vacuum,4,268.64,0.0,5.16,False
ORD-004847,2024-05-14,CUST-01250,NL,Home,Chair,3,332.62,150,13.21,False
ORD-004848,2025-03-06,CUST-00914,IT,Home,Pillow,5,342.43,0.0,4.07,False
ORD-004849,2024-09-06,CUST-00260,IT,Fashion,Sneakers,5,176.78,,11.57,False
ORD-004850,2024-02-19,CUST-01104,UK,Toys,Lego Set,2,238.22,5.0,,False
ORD-004851,2024-08-09,CUST-00121,de,Grocery,Chocolate,4,57.24,15.0,2.3,no
ORD-004852,2025-07-07,CUST-00604,NL,Sports,Water Bottle,5,116.76,15.0,6.56,False
ORD-004853,2025-04-17,CUST-01302,BE,Sports,Dumbbells,4,395.29,0.0,10.59,False
ORD-004854,2024-03-05,CUST-00151,ES,Grocery,Pasta,2,254.58,15.0,10.76,False
ORD-004855,2025-01-30,CUST-00395,DE,Toys,Action Figure,,119.88,20.0,0.93,False
ORD-004856,2025-04-30,CUST-00746,UK,Toys,Lego Set,4,145.08,10.0,14.98,False
ORD-004857,2025-12-13,,ES,Fashion,T-Shirt,2,299.83,0.0,12.06,False
ORD-004858,2024-08-12,CUST-01243,FR,Beauty,Sunscreen,4,241.43,150,12.22,True
ORD-004859,2025-08-21,CUST-00450,UK,Sports,Tennis Racket,4,388.21,0.0,6.56,False
ORD-004860,2025-01-14,CUST-00389,FR,Home,Pillow,2,147.12,10.0,6.56,False
ORD-004861,2024-11-02,CUST-00325,NL,Toys,Lego Set,4,281.76,0.0,10.86,False
ORD-004862,2024-05-06,CUST-00696,IT,Electronics,Headphones,4,271.66,20.0,14.92,True
ORD-004863,2025-08-17,CUST-00443,ES,Beauty,Moisturizer,3,5.02,5.0,9.9,False
ORD-004864,2025-11-19,CUST-01133,UK,,Olive Oil,3,316.83,0.0,2.02,False
ORD-004865,2025-03-07,CUST-00434,NL,Home,Lamp,4,169.39,0.0,12.17,False
ORD-004866,2025-03-05,CUST-01230,Belgium,Toys,Doll,5,311.46,0.0,9.53,False
ORD-004867,2025-03-24,CUST-00558,ES,Electronics,Mouse,1,72.92,10.0,9.99,False
ORD-004868,2024-07-07,CUST-00394,BE,Fashion,Cap,2,360.62,5.0,4.46,False
ORD-004869,2024-12-03,CUST-00553,BE,Electronics,USB-C Cable,1,96.19,5.0,2.88,False
ORD-004870,2024-12-17,CUST-00677,NL,Home,Vacuum,1,146.17,0.0,6.06,False
ORD-004871,2025-05-21,CUST-00626,NL,Grocery,Pasta,4,18.09,0.0,1.35,False
ORD-004872,2025-04-21,CUST-01340,U.K.,Beauty,Sunscreen,4,319.71,5.0,5.69,False
ORD-004873,2024-05-24,,NL,Toys,Board Game,3,21.75,0.0,14.96,False
ORD-004874,2024-02-02,,FRANCE,Grocery,Olive Oil,2,6.52,15.0,4.51,True
ORD-004875,2024-11-06,,IT,,Cap,3,147.89,10.0,,False
ORD-004876,2025-12-27,CUST-00145,FR,Home,Coffee Maker,1,13.85,20.0,2.8,False
ORD-004877,2024-06-16,CUST-00184,,Electronics,Mouse,5,196.71,0.0,9.89,False
ORD-004878,2024-09-09,CUST-00168,FR,Home,Chair,4,242.77,0.0,,False
ORD-004879,2025-05-04,CUST-00327,,Grocery,Tea,4,254.16,10.0,0.47,True
ORD-004880,2024-10-25,CUST-00550,UK,Electronics,Monitor,2,36.69,0.0,,False
ORD-004881,2024-07-14,CUST-00978,FRANCE,Beauty,Razor,5,171.53,20.0,12.46,0
ORD-004882,2025-06-30,CUST-00602,UK,Sports,Football,2,82.05,30.0,4.66,False
ORD-004883,2024-02-28,,ES,,Coffee Beans,4,134.77,25.0,1.12,False
ORD-004884,2025-10-09,CUST-01200,BE,Grocery,Chocolate,2,97.85,25.0,10.63,False
ORD-004885,2025-04-01,CUST-00771,DE,Toys,Doll,2,226.12,5.0,10.34,False
ORD-004886,2025-01-15,CUST-00727,BE,Fashion,Jacket,3,182.33,10.0,2.35,False
ORD-004887,2025-01-25,CUST-01166,BE,Fashion,Jacket,1,206.77,15.0,11.36,TRUE
ORD-004888,2025-05-14,CUST-01117,DE,Toys,Lego Set,,11.51,0.0,-5.0,False
ORD-004889,2024-06-30,CUST-00340,DE,Sports,Yoga Mat,5,348.55,0.0,11.97,False
ORD-004890,2025-07-29,CUST-01285,BE,Electronics,Headphones,4,145.74,0.0,3.81,False
ORD-004891,2025-04-04,CUST-00575,UK,Beauty,Moisturizer,1,308.74,0.0,11.4,False
ORD-004892,2024-07-18,CUST-01024,UK,Fashion,Jeans,3,200.09,0.0,,True
ORD-004893,2025-08-07,CUST-00666,UK,Fashion,Jeans,4,47.92,25.0,12.59,False
ORD-004894,2024-01-19,CUST-00217,FR,Sports,Yoga Mat,5,353.57,0.0,14.31,False
ORD-004895,2024-05-26,CUST-00268,IT,Home,Pillow,2,275.26,30.0,6.68,False
ORD-004896,2025-08-24,CUST-00002,BE,Sports,Football,2,338.96,0.0,8.73,False
ORD-004897,2025-11-18,,ES,Home,Pillow,2,389.87,5.0,10.88,False
ORD-004898,2024-03-07,CUST-00801,de,Beauty,Sunscreen,1,38.42,10.0,8.39,0
ORD-004899,2025-06-14,CUST-00770,UK,Electronics,Mouse,4,66.19,0.0,3.56,False
ORD-004900,2024-01-24,CUST-00666,UK,Beauty,Shampoo,4,333.4,0.0,9.03,False
ORD-004901,2025-11-18,CUST-00240,BE,Electronics,USB-C Cable,3,111.37,-10,0.63,False
ORD-004902,2024-09-10,CUST-00864,UK,Beauty,Sunscreen,4,311.52,10.0,13.04,False
ORD-004903,2024-09-11,CUST-00441,UK,Home,Lamp,3,148.67,10.0,9.85,False
ORD-004904,2025-04-19,CUST-01073,UK,Beauty,Moisturizer,2,74.83,0.0,6.92,False
ORD-004905,2025-12-27,CUST-00390,ES,Toys,Puzzle,2,269.42,0.0,10.16,False
ORD-004906,2025-02-25,,UK,Grocery,Chocolate,4,195.28,10.0,0.39,False
ORD-004907,2024-10-29,CUST-00495,BE,Toys,Board Game,5,357.75,0.0,1.06,TRUE
ORD-004908,2024-06-17,CUST-01163,ES,Home,Lamp,5,214.9,0.0,6.46,False
ORD-004909,2024-05-18,CUST-00270,,Beauty,Sunscreen,1,361.39,10.0,11.07,False
ORD-004910,2025-12-27,CUST-00228,Belgium,Toys,Lego Set,5,213.64,0.0,5.98,False
ORD-004911,2024-01-26,CUST-01352,DE,Fashion,Cap,4,109.44,5.0,10.0,False
ORD-004912,2025-12-25,CUST-00454,DE,Home,Coffee Maker,3,50.84,0.0,-5.0,False
ORD-004913,2025-11-09,CUST-00895,NL,Fashion,Jeans,5,319.18,20.0,10.0,False
ORD-004914,2024-11-08,CUST-01045,BE,Grocery,Olive Oil,5,361.07,20.0,13.37,False
ORD-004915,2024-05-26,CUST-00208,DE,Toys,Board Game,3,217.73,10.0,11.6,False
ORD-004916,2024-08-07,CUST-00508,UK,Grocery,Pasta,3,398.25,5.0,1.95,False
ORD-004917,2024-06-30,CUST-01183,belgique,Sports,Tennis Racket,5,253.24,25.0,4.69,False
ORD-004918,2024-04-03,CUST-01379,NL,Beauty,Sunscreen,3,276.76,0.0,6.38,False
ORD-004919,2024-08-19,CUST-01271,BE,Home,Lamp,4,236.2,20.0,3.18,False
ORD-004920,2024-12-08,CUST-00945,ES,Beauty,Shampoo,2,48.85,0.0,0.5,False
ORD-004921,2025-08-03,CUST-00530,NL,Fashion,Sneakers,2,302.41,0.0,14.0,False
ORD-004922,2024-01-01,CUST-00468,IT,Toys,Lego Set,2,310.31,20.0,7.33,False
ORD-004923,2025-12-23,CUST-00396,IT,Fashion,T-Shirt,3,287.79,15.0,13.68,False
ORD-004924,2025-06-07,CUST-00504,Netherlands,Grocery,Chocolate,5,209.67,15.0,4.77,False
ORD-004925,2024-09-11,CUST-01114,,Fashion,Sneakers,4,29.69,0.0,9.71,False
ORD-004926,2024-02-30,CUST-01362,U.K.,Fashion,Sneakers,1,11.57,10.0,10.5,False
ORD-004927,2024-06-16,CUST-00481,NL,Sports,Football,4,195.09,25.0,9.26,False
ORD-004928,2024-11-15,CUST-01199,ES,Sports,Water Bottle,5,138.87,0.0,1.94,False
ORD-004929,2024-06-19,CUST-01272,belgique,Electronics,Headphones,4,185.54,10.0,2.09,False
ORD-004930,2025-05-12,CUST-01037,ES,Beauty,Sunscreen,3,346.07,15.0,4.42,False
ORD-004931,2024-08-15,CUST-00449,UK,Grocery,Pasta,2,105.23,20.0,10.17,False
ORD-004932,2024-04-30,CUST-00604,UK,Fashion,Cap,2,290.27,15.0,5.0,False
ORD-004933,2025-06-24,CUST-00813,NL,,Monitor,2,81.47,20.0,3.83,False
ORD-004934,2024-01-26,CUST-00074,FR,Electronics,Monitor,1,297.08,5.0,9.92,False
ORD-004935,2024-04-19,CUST-01034,FR,Toys,Action Figure,1,36.24,5.0,12.04,True
ORD-004936,2024-09-21,CUST-00779,DE,Fashion,T-Shirt,4,176.06,25.0,5.74,False
ORD-004937,2025-12-24,CUST-00939,FR,Grocery,Coffee Beans,3,254.59,0.0,12.05,False
ORD-004938,2024-05-15,CUST-01174,IT,Grocery,Chocolate,2,193.94,20.0,10.98,False
ORD-004939,2024-11-11,CUST-01029,DE,Fashion,Cap,3,37.73,0.0,0.99,False
ORD-004940,2024-07-19,CUST-00681,U.K.,Grocery,Chocolate,2,43.06,0.0,13.0,False
ORD-004941,2025-06-19,CUST-00748,NL,Grocery,Olive Oil,2,34.98,20.0,2.67,True
ORD-004942,2025-05-29,CUST-00010,UK,Toys,Board Game,2,28.09,0.0,11.08,False
ORD-004943,2025-04-15,CUST-00033,UK,Electronics,Keyboard,1,284.31,25.0,2.32,False
ORD-004944,2025-09-15,CUST-01005,DE,Beauty,Razor,4,227.63,0.0,6.87,False
ORD-004945,2025-05-29,CUST-01272,ES,Grocery,Chocolate,4,80.65,0.0,13.52,False
ORD-004946,2024-04-17,CUST-00447,IT,Grocery,Chocolate,3,383.66,0.0,9.41,False
ORD-004947,2024-08-13,CUST-01317,FR,Grocery,Pasta,1,359.24,0.0,2.36,False
ORD-004948,2025-09-11,CUST-01018,DE,Grocery,Olive Oil,4,184.72,0.0,6.3,False
ORD-004949,2025-09-27,CUST-00182,Belgium,Electronics,USB-C Cable,3,131.89,15.0,10.52,False
ORD-004950,2024-06-26,CUST-00394,BE,Fashion,Sneakers,3,10.81,10.0,9.18,False
ORD-004951,2024-03-12,CUST-00461,NL,Electronics,Monitor,1,79.79,0.0,2.6,False
ORD-004952,2024-04-13,CUST-01008,FR,Grocery,Coffee Beans,1,111.38,30.0,7.67,False
ORD-004953,2025/01/01,,UK,Sports,Tennis Racket,4,16.65,5.0,4.56,False
ORD-004954,2024-05-09,CUST-00319,DE,Home,,1,195.61,30%,4.48,False
ORD-004955,2024-10-31,CUST-01018,belgique,Home,Vacuum,2,33.89,10.0,8.08,False
ORD-004956,2025-03-20,CUST-00526,DE,Grocery,Olive Oil,3,397.71,0.0,11.13,False
ORD-004957,2025-06-18,CUST-01214,de,Grocery,Pasta,4,382.45,15.0,4.95,False
ORD-004958,2024-03-28,CUST-01295,DE,Beauty,Moisturizer,2,249.99,0.0,3.42,True
ORD-004959,2024-02-27,CUST-00431,FR,Home,Chair,5,135.08,0.0,7.41,False
ORD-004960,2024-12-12,CUST-00898,belgique,Beauty,Sunscreen,4,93.8,0.0,3.25,False
ORD-004961,2024-06-02,CUST-00931,NL,Sports,Yoga Mat,1,280.26,0.0,2.96,False
ORD-004962,2024-12-24,CUST-00551,belgique,Sports,Football,3,154.56,5.0,12.19,True
ORD-004963,2024-10-30,CUST-00862,ES,Grocery,Chocolate,5,104.11,0.0,8.5,False
ORD-004964,2025-03-22,CUST-00919,BE,Fashion,Jeans,4,35.32,5.0,11.36,False
ORD-004965,2025-03-07,CUST-01303,NL,Grocery,Olive Oil,3,188.56,0.0,9.5,False
ORD-004966,2024-09-19,CUST-01179,DE,Beauty,Shampoo,1,86.71,,8.55,True
ORD-004967,2025-11-23,CUST-00659,UK,Beauty,Razor,1,390.35,0.0,7.43,False
ORD-004968,2025-10-27,CUST-01357,UK,Grocery,Coffee Beans,4,123.0,20.0,8.61,False
ORD-004969,2025-12-30,CUST-01193,DE,Grocery,Chocolate,3,204.4,0.0,9.29,False
ORD-004970,2025-01-25,CUST-01172,BE,Toys,Puzzle,3,171.71,10.0,8.01,False
ORD-004971,2024-10-14,CUST-00504,ES,Beauty,Razor,2,230.49,5.0,7.66,True
ORD-004972,2024-03-10,CUST-01138,FR,Sports,Yoga Mat,4,293.85,5.0,13.52,False
ORD-004973,2025-11-09,CUST-00363,UK,Toys,Action Figure,5,197.56,25.0,14.03,False
ORD-004974,2025-10-15,CUST-01119,IT,Electronics,Mouse,1,65.16,5.0,11.03,False
ORD-004975,2025-07-16,CUST-01371,UK,Sports,Yoga Mat,5,85.43,0.0,10.59,False
ORD-004976,2024-12-14,CUST-01220,IT,Fashion,Jacket,5,348.06,5.0,8.71,TRUE
ORD-004977,2025-02-11,CUST-00522,IT,Electronics,USB-C Cable,3,388.91,5.0,0.62,False
ORD-004978,2024-10-29,CUST-01234,ES,Home,Coffee Maker,4,394.05,0.0,6.61,False
ORD-004979,2025-06-07,CUST-00925,Netherlands,Fashion,Jeans,1,96.34,20.0,9.96,False
ORD-004980,2024-09-14,CUST-00262,Netherlands,Sports,Tennis Racket,5,56.06,30.0,,False
ORD-004981,2025-08-02,CUST-01217,ES,,Monitor,1,125.43,0.0,14.91,False
ORD-004982,2025-01-03,CUST-00673,ES,Grocery,Pasta,1,344.9,0.0,,False
ORD-004983,2024-02-19,CUST-00271,UK,Toys,Board Game,4,278.02,15.0,2.91,False
ORD-004984,2025-10-05,CUST-00313,IT,Fashion,Sneakers,2,24.72,0.0,13.64,False
ORD-004985,2025-11-18,,BE,Toys,Doll,2,156.02,25.0,13.2,False
ORD-004986,2024-03-17,CUST-00521,NL,Toys,Doll,2,59.4,0.0,3.49,False
ORD-004987,2025-08-08,,NL,Grocery,Coffee Beans,4,122.19,0.0,1.84,False
ORD-004988,2024-12-23,CUST-01253,IT,Toys,Action Figure,4,284.3,0.0,8.66,False
ORD-004989,2024-10-15,CUST-01360,NL,Sports,Tennis Racket,2,290.24,0.0,6.51,False
ORD-004990,2024-10-09,CUST-00130,DE,Grocery,Pasta,1,237.03,10.0,2.38,False
ORD-004991,2025-10-16,CUST-01346,FR,Grocery,Olive Oil,1,199.15,0.0,1.69,False
ORD-004992,2024-12-28,CUST-01219,IT,Grocery,Tea,4,271.01,0.0,2.59,False
ORD-004993,2024-10-13,CUST-00819,U.K.,Fashion,Sneakers,1,337.28,10.0,7.9,False
ORD-004994,2025-06-07,CUST-00076,FRANCE,Sports,Dumbbells,1,54.53,15.0,14.55,False
ORD-004995,2024-02-19,CUST-00421,UK,Toys,Puzzle,3,189.61,10.0,2.32,True
ORD-004996,2024-07-18,,U.K.,Grocery,Olive Oil,4,62.72,,11.01,False
ORD-004997,2024-03-22,,DE,Beauty,Sunscreen,1,142.27,25.0,,True
ORD-004998,2025-05-23,,FR,Home,Vacuum,1,121.06,25.0,11.21,FALSE
ORD-004999,2025-11-10,CUST-00878,NL,Home,Chair,3,324.21,0.0,6.06,False
ORD-005000,2025-08-31,,UK,Fashion,Cap,3,153.05,0.0,10.0,False
ORD-005001,2024-12-21,CUST-01190,ES,Grocery,Tea,3,25.01,5.0,12.01,False
ORD-005002,2025-12-16,CUST-01277,IT,Home,Lamp,5,288.02,15.0,6.88,False
ORD-005003,2025-04-26,CUST-00528,FR,Electronics,Monitor,4,364.24,10.0,6.82,False
ORD-005004,2024-05-11,CUST-00627,UK,Electronics,Mouse,2,241.03,25.0,12.44,False
ORD-005005,2024-01-25,CUST-00702,ES,Beauty,Sunscreen,0,143.72,30.0,11.12,
ORD-005006,2025-04-20,CUST-00988,UK,Grocery,Coffee Beans,5,14.11,25.0,10.5,True
ORD-005007,2024-03-01,CUST-00033,IT,Toys,Lego Set,3,0,0.0,3.18,False
ORD-005008,2025-03-14,CUST-00853,ES,Fashion,Cap,3,30.49,ten,3.99,0
ORD-005009,2024-02-11,CUST-00133,BE,Sports,Water Bottle,2,398.94,0.0,3.08,False
ORD-005010,2024-01-30,CUST-00439,UK,Fashion,T-Shirt,4,6.2,0.0,8.04,False
ORD-005011,2024-10-22,CUST-01330,ES,Beauty,Perfume,4,92.39,0.0,10.31,False
ORD-005012,2025-05-26,CUST-00885,NL,Fashion,Jacket,2,122.93,10.0,8.41,False
ORD-005013,2025-04-14,CUST-00213,de,Beauty,Razor,5,10.18,0.0,3.66,False
ORD-005014,2024-11-02,CUST-00543,BE,Beauty,Perfume,2,130.33,5.0,8.21,False
ORD-005015,2024-07-24,CUST-01235,IT,Grocery,Coffee Beans,4,245.26,15.0,14.89,
ORD-005016,2025-07-29,CUST-00644,NL,Beauty,Razor,3,57.56,30.0,10.27,False
ORD-005017,2025-02-13,CUST-00143,ES,Beauty,Razor,2,90.67,15.0,9.76,False
ORD-005018,2024-08-10,CUST-00569,BE,Sports,Dumbbells,5,379.72,0.0,6.63,False
ORD-005019,2025-11-28,CUST-00754,BE,Home,Lamp,4,84.16,15.0,8.99,False
ORD-005020,2025-10-13,CUST-00048,FRANCE,Fashion,Sneakers,4,14.56,0.0,,False
ORD-005021,2024-09-15,CUST-00661,FR,Home,Vacuum,,91.22,0.0,,FALSE
ORD-005022,2025-10-05,CUST-00535,NL,Electronics,Monitor,1,291.32,0.0,0.61,False
ORD-005023,2025-02-02,CUST-00140,de,Electronics,Keyboard,3,282.54,0.0,2.92,False
ORD-005024,2024-03-20,CUST-00519,ES,Grocery,Olive Oil,1,320.39,10.0,4.34,False
ORD-005025,2025-03-08,CUST-01088,ES,Electronics,Headphones,2,391.95,0.0,14.13,False
ORD-005026,2025-09-18,CUST-00662,IT,Beauty,Moisturizer,1,215.18,30.0,7.27,False
ORD-005027,2025-09-13,CUST-00735,DE,Sports,Dumbbells,3,326.03,10.0,9.23,False
ORD-001481,2024-08-27,CUST-00781,BE,Home,Lamp,5,225.17,0.0,13.23,False
,2025-05-13,CUST-00045,FR,Toys,Doll,3,142.8,0.0,2.93,False
ORD-005030,2025-09-14,CUST-00495,BE,Fashion,Cap,4,330.58,0.0,14.93,False
ORD-005031,2025-12-03,CUST-00844,NL,Toys,Action Figure,4,,25.0,9.35,False
ORD-005032,2025-07-07,CUST-00560,NL,Home,Lamp,2,344.27,5.0,10.63,False
ORD-005033,2025-09-05,CUST-00555,DE,Sports,Tennis Racket,,,-10,2.59,True
ORD-005034,2025-01-16,,FR,Sports,Yoga Mat,1,335.09,5.0,4.37,False
ORD-005035,2024-09-21,CUST-00331,ES,Grocery,Coffee Beans,3,361.04,5.0,3.92,False
ORD-005036,2025-06-08,CUST-00545,FR,Home,Coffee Maker,1,398.4,10.0,13.73,False
ORD-005037,2025-09-30,CUST-01203,IT,Sports,Yoga Mat,5,335.65,20.0,4.21,False
ORD-005038,2025-03-29,CUST-00323,ES,Sports,Tennis Racket,2,131.71,5.0,10.73,False
ORD-005039,2025-08-13,CUST-00235,UK,Sports,Tennis Racket,1,391.23,0.0,12.74,False
ORD-005040,2025-08-24,CUST-00846,IT,Sports,Football,2,283.6,25.0,11.1,True
ORD-005041,2025-07-23,CUST-01394,DE,Electronics,Keyboard,1,249.16,0.0,1.8,False
ORD-005042,2025-09-01,CUST-01177,IT,Electronics,Monitor,3,383.4,0.0,12.33,True
ORD-005043,2025-09-19,CUST-01116,Netherlands,Sports,Water Bottle,5,148.02,0.0,13.65,False
ORD-005044,2025-04-19,CUST-00695,IT,Beauty,Perfume,3,177.36,25.0,11.21,False
ORD-005045,2024-03-12,CUST-00801,belgique,Grocery,Olive Oil,4,325.24,20.0,5.33,False
ORD-005046,2025-04-26,CUST-00155,DE,Sports,Football,2,73.52,25.0,11.39,False
ORD-005047,2024-04-11,CUST-01292,FR,Toys,Doll,2,285.37,0.0,5.22,0
ORD-001300,2025-01-06,CUST-01134,UK,Beauty,Moisturizer,3,324.3,0.0,4.96,False
ORD-005049,2025-06-12,CUST-00701,DE,Toys,Board Game,4,237.02,0.0,8.78,True
ORD-005050,2024-04-22,CUST-00484,FR,Sports,Yoga Mat,2,209.71,0.0,3.48,False
ORD-005051,2025-09-19,CUST-00091,IT,Beauty,Shampoo,4,379.23,0.0,3.47,False
ORD-005052,2024-01-28,CUST-01049,DE,Sports,Yoga Mat,1,297.82,0.0,9.72,False
ORD-005053,2025-01-14,CUST-00424,DE,Sports,Tennis Racket,4,75.66,0.0,,False
ORD-005054,2024-10-31,,NL,Sports,Yoga Mat,3,64.74,5.0,3.3,False
ORD-005055,2024-04-04,CUST-00545,UK,Beauty,Razor,4,237.41,15.0,3.77,False
ORD-005056,2025-03-29,CUST-00633,UK,Sports,Tennis Racket,3,195.42,5.0,8.55,False
ORD-005057,2025-06-12,CUST-00757,DE,Fashion,Jeans,4,196.94,10.0,3.95,False
ORD-005058,2025-05-11,CUST-00546,ES,Toys,Doll,3,124.37,0.0,7.65,True
ORD-005059,2024-09-27,CUST-01083,IT,Beauty,Moisturizer,1,255.33,,12.87,False
ORD-005060,2024-04-08,CUST-01185,UK,Electronics,USB-C Cable,5,34.27,0.0,4.45,False
ORD-005061,2025-10-16,CUST-00631,NL,Grocery,Olive Oil,1,243.96,25.0,10.72,False
ORD-005062,2025-10-17,CUST-01118,BE,Electronics,USB-C Cable,1,383.61,15.0,5.31,False
ORD-005063,2025-08-09,CUST-01290,BE,Fashion,Jacket,1,219.49,30.0,5.8,False
ORD-005064,2025-08-13,CUST-01214,belgique,Fashion,Jacket,4,295.89,25.0,free,False
